clean_text,label_id
ana ktir bechعa,0
manou neyeb,1
nhnaa mjenin chwe laء ktirðÿ bss enoo haram maa nchufo ðÿ ðÿ,0
hahahahhahaha eh mn rouh chou عna,2
w ktir zeit zaytoun wlak akhhh,2
merci madame chtaءnelik ktir,2
fiye efham ley dafir ءid lchmel bytwalo w dafir ءid lyamin bi dalloun ءsar yعne ktir jorsa hek yi haram,0
sho esmo hayda,1
yaaa hahahahahahaha w er shu hayda ðÿ,2
ana hay awwal palmaresse bbayyin tabiعiyye fiya ktir nbasatet p w awwal wehde bkoun fiya eddem p,2
mmmm ktir taybin maعik حaء,2
my uncle is lowkey aawne w ktir aabele natfo,0
jamelo el helo yuburnee,2
yaret yaret lium binzal beirt dire asil enna,1
fi ktir nes baعda mعatle,1
barke laءan ma beda taعte raءma ðÿ ðÿ â â ï,0
people like you give us hope baعrif kaza hada hek w ktir bombosit bas aعrif bravo and i really wish everyone can do that,2
kir zعelet mennik,0
lollllll studio bi noss din beirut enno mich la عayleh,1
yalla la ousal bswerlik,1
fadahtoune shou bade aعmol b hale,0
hahaha ehh hayda el zinikh fiya,1
akidddd kel leil عam bi fakir bi hakeh marwan charbel li bi fout bel aleb,0
hye hekyetne w aعadet tehke shi nos seع w baaden ءal bada tlaعbne eza ana alone mshit mعa,1
(men) Law (Bwesza an en peirut laahjette mana z03a lie ye no in rereal Sho fadna b two b b so b so b s 09 twitter p,1
Asian Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q,1
awlkon eza rehet ethchammas rah ehtereء ktir عetlene ham,0
bchil 5 days forsa,1
I don't know what you're talking about.,1
ashya ktir khabrine,1
Halon followers.,1
wala yhemmak,1
daخil hadamtik mwah عam noعtash ktir ya nawaaaaal,2
Let's do 20 minutes.,1
chou ken badik bhel chaghle p enjoy ur summer,1
wle shou hayda wle ynwa ynwaynwaynwa yaعne ma byetrabbo wled el haram khals,0
min ahla benet mbaynee bel p m hahahaha ma chef chaklo joe mnih l manna bl madrase ktiiir helo,1
-- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- --,1
sar ءwas be adonis helo action bel hay,0
عade beirut w dares kamen hehe,1
bas eno walla ana kenet ktir mnih,2
ma habbet kif kholsit el season,0
Finnin saw Finnin saw Finnin saw Vininin saw him.,1
b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i i,1
///////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////,1
looooool lucciana عeycheta ktir btw ma baعrefa bass men ltweet tabaعa bhessa عayoucheh,1
ma bede erjaع fout bi عaleءa w enءaza aktar yemkin,0
undda masal aben / al,1
(a) HEELEA HEA o was gebran base kamen,1
hahahaha ana ma khasne mech ana naءayto,1
Leh edah mekktef fedda dida b koun umam yaamol Qalo gram yeqel,1
ughhh teb,0
The CH-- the... the... the... the... the... the... the... the... the... the... the... the... the... the... the.. the... the... the... the... the... the... the... the... the... the... the... the... the... the... the... the...,1
zein men waءet ma shefetne till now dعofet ktir p abel i was fine,1
men aleb el forn w men kell albna menءelkoun saحtein عa albkoun 01 324222 or 71 228282,2
hayda mish ana baعatelik yeh,1
Fiji...............................................................,1
(bt / oul ole babsob patroun,1
ana baعdne bala akel lyom ðÿ sheyef l dene akel p,0
oh my god chou awe hal zalame,2
el zahaء byeءtol,0
laء tawele belakkk marwan tizeeeee min ken semeع fikkk law ma aعmelak l helwe,0
mathotte make up ktir hek ahla,2
hahahah eh yalla,2
seret hadra l clip 5 marat w ma عm bchbaع meno ad ma huwe raء3 kn lezm nancy ttعamal maعak mn zamen talaعta bi ahla soura,2
mesh hayda elli ken عndo an orange y profile picture w ysof maع candyflissa,1
chu ossit marwan ley ana mch dryene bl khasse someone explain pls,1
merci la nchuf bass chou حa yseer hall kam yom,2
beirut le meshye beirut le عalam عeyshe عade ana le wsolt عa my work be 20 minutes,1
ken lezem sayef bel ashrafieh sarahatan,1
Z-z-z-z-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i-i,1
clip clip taع dess chouf chou neعim,2
shu ltweet,1
حelwin chou behoun yaعne iza bachir w flamant ma bi footo عal saff it means its easy,2
ya bayiii ktir cute,2
hwe hwe helo kif ma kenn p maع aw bala gyym,2
ouff pa off ta na ma bbefhabl ussafir ol lal alabel am cho,1
ya delliii chou sayer barraaaa,0
ente ka mouhalile la bein chou raءyik b salah,1
(z) (a) (a) (a) (a) (a) (a) (a) (a) (i) (i) (i) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (,1
(Palcati),1
disappointed eno ktir عade,0
"I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry.",1
(a) Endso ps,1
bas حasse twitter حayءoum عlayye p ktir majlouءin fiyun enno ma khalas kello a team,0
ok ktir bعide,1
hahahaha kazam yaعne asir ktir,1
mballa bass neحna mish dating ta netjawaz neحna عam netjawaz to start dating,1
wen badak nehjoz,1
hayda chapitre bi kteb l francais iyem l madrase laء p,1
hayda mfakar sayyid l masiح mtl sayyid حasan ðÿ ðÿ,0
shaklo metel balotelli hayda hahaha,0
hahahahahh y eh bas l helo eno akid lah yetءakharo la yotlaعo les notes coe dhabitude p,2
byehkoune ashkel ktir gharibe عal kik,0
manءoushe jebne be 100000ll,0
"""Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa",1
ejit my boss liom aletle oss chaعre al ktir heke saraha nzaعajet,0
Aa bheb abib rapen chloe beter us helo bus ma bti,1
ya ala ktir bhebon,2
rouh ya sabeع ent,1
thawra thawra thawra,1
aعde maع a 1خy o عam tehke عan hayet l single ahla w kif fi ktir shabeb aam ysheko عlaya w kam relation saret feyte hal shahrenðÿ ðÿ â â ï,1
mesh ktir bass mesh ghalat yaعerfo حajmoun bass shoufak bkhabrak d,1
mbala fhemta bs ktir daحaktnee p,2
(a) (a) (a) (cat),1
eh probably tlemiz l jemعa l lebnenie,1
chaklak mabsout fiyoun ktir p,1
epl clubs ha ytallعo ktir masare hal sene mnel tv broadcast so l kel maعo masare,2
hahaha bs halaء saro khatereen ktir nshalla ma yejo dodna bil cl,2
1. □ / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / /,1
cz daraset ktir p,1
ktir bi dahhik el mawءaf,2
:: Manshad with diameter,1
dude aratet deحek waءta fetet عlayyon like uhm the fuck,2
/ / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / /,1
lol hayda basics kid iza ءaخadte masalan data structures chou عam teخdo,1
Tb mans o thabs a van nezil esta peirut Mens l patrun nail seta shi 1 aw shik,1
la its ok yaعmelak bil naءes mina haleema,1
"""The movement."" ""The movement."" ""The movement.""",1
lareine enteh ahla guitarist bel balad kaffeh daء ktir helo daءik really,2
(a) Bumps: general: eno enta pededabiahin ktir w carjeh carjeh w dod marijuana,1
teb ma mammiiii bede bouzaaaa,0
...............................................................,1
feyte bi depression ma btefham,0
shi ahla min el helo,2
dakheel ijrek mabaءa tءadim shi inta shfna kl shi shtaghalto lawen wasalna rteح habibi nhna mn adim عanak,0
hahahaha shi tabeeعe ana men awal l sene la halaء saro shi 8 d waw helo l terminal,2
a) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b,1
bs bs bs bs bs bs bs bs bs de aesma cho cho padak t,1
ktir ketranin l shaحadin hal fatra,0
yalla ma beءaser khali yshof w yetsamsam ahsan la soحto balki byedعaf shway,1
"3, 3, 3, 3, 3, 3, 4, 3 and 3 and Sari Sari",1
عam yءoulo jeye tsunami عa labenen,0
laء msh ana,0
according to oomf ana nesحan wejje sar ansaح bas eza habb l hawa w ramani bsir b beirut,0
ana li byaعemlouleh unfollow bkoun hekeh maعoun w bhebboun w henneh kamen bas duno chou bi serloun byofosmo,0
bass خalas ma baءa yaعte ktir,1
ma bsaddiء eno rehet عa mc donalds w aloule ma baءa عendon akel,0
20 21 عadi ma sheft menno halءad w kamen alo liverpool baddon طm,1
eh ana ma hasset hahahaha mart l made hasset fiya ktir p,2
w khazzaءnehon عala ardon akh shu helo l intisaaar,2
###############################################################################################################################,1
(b) Classic burger,1
enteh ktir helweh,2
men beirut ll dayعa w men al dayعa ll beirut,1
i m tipsy and i m discussing politics with my mom eno عanajad samir geagea bedo yetrachah عa intibkhabet raءis l koumhoiriyeh,1
badde aعtike kel robeع noءtet hobb chou emilio,2
ya hala bel حabayeb in the,2
hole mch l عawniye b mazraaet yachouu chou badkon bl hake they re the good guysðÿ,1
(a) Mmmmmmmmm,1
I see the big pleikom.,1
"▪ Pirate, lean and sand",1
man fi عalam saءato souwar l thawra عal profile w let s have a date b riad l soleh,1
feya bs hek shi helo w feya kter shi beshع ðÿ w tanye ma btnsamaع abadan,1
laء hek betssir ktir tءile ðÿ ðÿ â â ï,1
CH cho vii stan sw zdik,1
and finally lah nshufakkk bukra btsadeء ktir mabsuta w heik hasesta halءa ha tعawed l farء kelu w tkaser l dene best prog,2
lebnen thawra tweeps thawra metzahrin thawra kalb jarte thawra ldebben l azraء thawra salwa leh mahada bado yeshtre ticket banks m amp g vip package after party stripper,1
makhas عam oul eno enta bedakhin ktir w carl sakarjeh w dod l marijuana,1
ma betsawar fi hada hazzo becheع adde mich rah etghayar bi hayete,0
(b) (b) (b) (b) (i) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (ii) (,1
"""I'm going to apologise for the apocalypse, to apologise for the apocalypse, to apologise for the apocalypse of the apocalypse.""",1
lahza hal soura bi lebnen ya fakarta barra bi afriءia aw chi la wen waslinn ya taعtire,0
wعit mءakhra ktirr,0
hahaha dada l danaf p,1
khwasre عam youjaعoune mesh عerfe eza men l dehek aw men l akel,2
donald trump donald duck b zyede aa raebtak w ktir kamen,0
SALL CH QATETH,1
ahle wala marra aloule bravo,0
read thie article lamia hayda domn l حadis maع nidal bl magazine,1
He remained loyal to him as a mirage.,1
ma bhebb etmacha bellel honik ma berteh,0
eno عadi ktir btsarekh,1
chou ya helwee kifnaa,2
hahahahahahahaha ktir عabeleeeeee,2
General Service (Other level),1
shou helwe l soura,2
w ahla chi eno semeater break bas eno l taءes mech ateع,0
lei kente bel nrj music tour,1
sar lezemla nawme chefnekon,1
msh hayda l shi li bl citymall,1
o doudoweye neyon na ta chuf za mnechtere aw,1
ma ana bass laءan ken liverpoolðÿ,1
hi rjeعet la hayete l tabiعie kifkon,2
hayda jamel lebnen ajmal nesaa elard,2
awww helo hek niyelikk hahahahah erbit tokhlas l skl erbit,2
"First, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first, first",1
/ / / / / / / /,1
YKLAADKADKAMSEN w tertehe,1
(b) Due to motor muscle (Fyon ktir Assen),1
akalta عayta laءan kasaret mazharie,0
yalla,1
chou sar laءyouwa,1
I don't want to be a part of the world.,1
hahahhahah no law samaحet ana baعref sewe akel p w pro wfek tesءal عaylte p,2
tb walla saءعa,0
fwerigh,1
sorry hbb kenet ktir madghout el hamdellah now am fine,0
chou ma fi bad things happening el layle,0
# # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # #,1
me too helo shi nafas argele honeek,2
tkheyalo seعten w nos men beirut la sour,0
bonjour 30 alef 95 w bala ma totalaع عa fkhade merci,0
"1 P-4, 1 P-3, 1 P-2, 1 P-2, 1 P-2, 1 P-2, 1 P-2, 1 P-2, 1 P-2, 2 P-2, 1 P-2, 2 P-2, 2 P-2, 2 P-2, 1 P-2, 2 P-2, 1 P-2, 2 P-2, 2 P-2, 2 P-2, 1 P-2, 2 P-2, 2 P-2, 2 P-2, 2 P-2, 2 P-2, 1 P-2, 2 P-2, 2 P-2, 2 P-2, 2 P-2, 1 P-2, 2 P-2, 1 P-2, 1 P-2, 1 P-2, 1 P-2, 1 P-2, 2 P-2, 1 P-2, 2 P-2, 2 P-2, 2",1
...............................................................,1
hahahahaha eh yalla,2
fi ktir wazawiz bel hamra,0
raءعa sara temsilik ktr helo kl yom عm hebik aktar خasatan dawrk bi ittiham,2
(c) c (c) c (c) c (c) c (c) c (c) c (c) c (c) c (c) c (c) c (c) c (c) c (c) c (c) c (c) c (c) c (c) c (c) c (c) c (c) c (c) c (c) c (c) c (c) c) c (c) c (c) c (c) c (c) c (c) c (i) c (i) c (,1
hayda minou leعib haydi temssil thanx brazilðÿ žðÿ žðÿ žðÿ žðÿ žðÿ žðÿ ž,0
(a) (a) (a) (a) (a) (a) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (b) (,1
hahahhahahahahhaha thank you thank you btw diعayet fadi rعaydi chou zakkaretne fikeee btw chtaءnelik,2
(Thousands of United States dollars) (Thousands of United States dollars) (Thousands of United States dollars) (Thousands of United States dollars) (Thousands of United States dollars) (Thousands of United States dollars) (Thousands of United States dollars) (Thousands of United States dollars),1
kobe w bento ma byestehalo عanjad zعlet,0
ءahdam chi ءekhdine ldor jader ktir ktir mahdoumine bijaneno,2
tayyeb bas mish atyab min l lahme,1
walaw khataf benta hal mousalsal ktir bi zaail,0
hada عndo psذ,1
la ytamnouk enno fi ghala bl daء,0
Ha-ha-ha-ha-na-na-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a,1
"la la eneno bukun ahsan twitsthay I size, I think.",1
(b) shatwe shawe har,1
literally lkel,1
mich rah lahheء khaless ya allahhhh,0
Kif t t sucks irut,1
an mano food hayda nvrmnd,1
mayar kharabet bet twitter bhal soura enta,0
chou hiye l ossa leh,1
w er halaء kenet عendik,1
mn wen ejo hal followers,1
2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2,1
None of my roommates. None of my roommates.,1
Ktir,1
sorry bas fike tbaعde عanne sayim عan l helo hahahhaahahahahahhaahhaahhahaa i love uuuu hahaahahahhah,2
soukleen kenit عam tekhid milliard zyede chu عam thke milliard btaعml ktir tolعit lriha msh mn wara soukleen bs mn wara wen عam bi kebo lzbelee bs em lchaعeb eno عam bi mouto mnel riha bl costa brava w bl neعme,0
â œ hallaء maع kil event lã zã m yã nعamal ma tã nso tحotto saءã f just for safety â loool,0
chou hatta khasseh عa rasa,0
I. MUDDEN DEBT DEBT A,1
laءano ktir zعelet ana hahahahaha btw ya habiile unfollowed,0
eza byokhsaro lyom ma baعrif chou baعmoul,0
chou raءyik taعtina quote tomorrow chtaءna,2
lek chou hayda ktir hekðÿ ðÿ,2
tkheyalo yjibo wazir trbiya super byfham w ychlna ltarikh kello mn lprogramme adey waw bass tkheyalooo,2
hayde l original one mesh عam behke عan soura,1
chou ossit l taouk w rayya l hassan,1
laء wloo asotط00 ken bi beirut w baعdon bel nrj music tour,0
The ab-hala-hala hada aya nus,1
hayda li elon chi 100 sene b عamro fi,1
ma baddak yoحdaro terke ma beddak yoحdaro jouzour chou baddak yءadouwa porno yaعne,0
ءalla yseعed chou biyefham,0
b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b) b,1
enta nzelt عa beirut aw laء,1
fi mena dress kame,1
hahaha hayda sahbak toni and hibas frnds,1
(a) Nailt nafse nafse ktir khal thal o w bid ma plit,1
He created the creation of the creation of man and they were the people of his creation from the first: He created of the first: He created of the first: of the first: of the first: of the first: of the first: of the first: of the first: of the first: of the first: of the first: of the first: of the first: of the first: of the first: of the first: of the first: of the first: of the first: of the first: of the first: of the first: of the first: of the first: of the first: of the,1
eh walla am feker chou bede echra aw ekol la dal weعe,1
hayda twitter mich site porno habibe ok bs balke ma kente عerfa eno kermelik yaعne,0
enu eh bs view ktir helo b madrestik p,2
yiii nsit saraحtik ktir حilwii w awyii dalik heik ghodghod حabibi,2
ktir bade ghane bas kamen khayfe l kel yeghfa,0
ma twaءaعet hek chi menno disappointed,0
mich edra etnaffas عal panic any tips ya helwin,0
maaaan ktir حelwe,2
/ / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / /,1
natrinek عa nar ya malike ktir metعatchine nesmaع gheniye menik bheeeeeeeeebiiiiiiiiiiiikkkkkkkk ya عomreeeeeeeeeeeeee,2
omg baddak tetjawazne papi mhandis w maae masare ktir eza fekrik ana bensa chy gholtane,2
Make a decision.,1
mech ktir shob,1
I tenfessel luk,1
حasab chou bi حeb,1
عala fekra fi ktir echya cheluwa mn l interview haifa ghanit la ramy عayach mabrouk â â â,1
(a) Absolute 10 10,1
ktir bteje mezeej enta,0
mich maعrouf kif rah ykoun el toslih,0
(Thousands of United States dollars),1
mazel حadertik be hal moustawa w hal ahammiyye leh mch semعin عannik babe,0
ma tءoul hek hekme riyade vs outside beirut,1
ktir mdaperse liom maعءoul laءn rjeعt aal jemaa ðÿ ðÿ,0
(c) It was not reported that the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number,1
sorry ma fhemet,1
It's like what bdk tadk tammle en en arra aced,1
baed aande ghrad ktir lal kab natra la ekhlas jury so bas ekhlas bteje btseعdine,2
mech heyne tkoun ouwet,1
statko hi sa na aw lu,1
ktir azعar ana,1
ktir zahaء wlo,0
fi kteer wjouh helwe عa twitter lyommm allah yehmikon,2
asdak both aw aam tetseءal aa kif elta,1
shu katabulak,1
hahahahhaa hallaء shefet l soura estez,2
عanjed eno ana awءat lama chufik عam tdakhne b sir maعe bonner min hal ahbal hayda li ma byeءtaع wala bءay tariءa,0
hahaha monsieur maخta w monsieur hariء,2
mhaleyeh ktir chfefik khdoudik ka ano dunno baعrif sayra tayoubeh,2
el eحtiram ma khasso bi fareء el sen fi nes akbar meneh b ktir w ma kharja eحterema,0
ana mbereح khalaset stranger things kteer awe,2
beirut mall bel daحyeh xhefteh chou bethebbneh jyzغ,1
ouli lحamdellah ana bحebou ktir la حazzi bs lama teحkini nannouj ykhalili حazzi hahhahaha,2
aslan fi parts manne ktir fehmeton bass yalla عam netعallam chinese baddik ahla men hek p,0
Fi Tatatawa sauf ll sen,1
last summer kenet awal mara besmaعon,1
el dollar sar bel 4000 chabeb allah yعinna la wen waslin allah ykoun maعna kel lahza,0
habibi ana ykhalilik عayltek w yenعad عlayki w عlayon,2
ktir حelo,2
bi balad lعajeyeb bi lbnen حakim jaraح shخos ynzouf dam bl عyedeh w ynzat عla lrasif w ma حad bysءal lحakim leh عmlet hek hayda lbnen,0
I don't know what you're talking about.,1
hayda il khabar nazalo il jeish il saعa 9 30 bas badak hada yءktinع,1
i wanna watch it bas enno حasab عelme baعed ma nezel cine,1
* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,1
حelo ktir b koun l group kelna mnelعab حelo,2
ouaa tohdar you ana ma toءto ktir عassabne,0
w yimkin chi nhar uعa mn l nom laءi hadi bel farchi ðÿ ðÿ ðÿ ðÿ,2
ana hek hal chi mich mrayahne abadan allah yestor,0
eemlin halءet influencers l thawra w ma aazamoune b sifate akbar nekatjiye bel thawra aayb w shame,0
fiye nacher ghassil عa rmouchik,1
hayda mehen ya habibte,0
ktir um tohdar tiptuk,1
yi waw sar عnna حkoume,2
msh kil beirut akid,1
habbet kif zedet parenthesis men عendak,1
(a) (b) (b) (b),1
# # Don't worry # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # #,1
lek aslan kif fik teshrab vodka ma btenbalaع man ktir araf badak tonbosit shrab whiskey,1
hahah eh ana ktir helwer p aw laء,2
Haie lebse sharpe state ta ata ata,1
chou helo hal balad moukhayamet w sleح w عadeh p,0
He was a fucking bully.,1
ma assart ma mbayne aslan chou hiye,0
man men chway kenet عmelet accident baعdne la hallaء عm berjof,0
/ / / / / /,1
lol daharet yaret,2
emme bedda tfajjer l bmw wel golf laءano elman khedelkon baءa,0
italian guys ktir bi bako,2
Vodka vodka mama pinballa Qtir araf paadak Tonbosit sharab Wisk,1
abadan bas fina naعmol l عakes p,1
her hayete elle shi helo abel ma nnem him عasal ya haram ma feء tene nhar,2
kl soura ajmal mn l tene,2
migraine ana chou عemletlik tab,0
btwwwwe habbet btaعemleh yoga bass akid ana ma beءdar aعmil lollll chou hal chi hayda louyouneh am ma عandik عadem,2
-- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- --,1
mwalعeta ween ma ken twitter insta w yalla,2
ma tenso tfouto عal hemmem abel ma trouho long road trip w nchallah btetsallo on sunday,2
(k) CH / / / / /,1
eh natrik chi awe ktir,2
hayda li ahlou meحtarin ydakhlou lau aw aub tab ma leeeeeeh,0
l soءal l byotrah nafso houwe le esmoun tabour khamis chou yaane w min l 4 twabir li abloun,1
hada mich eder ynem metle jarrabet malyoun chaghle bas عabas,0
esme shu helo,2
hoto mtv halaء marwan habib,2
men عalmo yfut aal hamem men tofolto,1
aktar chakhes عam yekoul msabet haliyan kasar record gebran bassil mark zeckerburg,1
w ana ktir bhbebikkkkkkk,2
عanjaddd,2
chu hal diعaye la beirut beer عam fattich عal refrain w عa refrain yءechkun ءach nchalla,0
Added to it is Teerci's transducer.,1
nzal beirut enta w ma yhemak natrak seriously,1
Hekyetne wadet ehke shit shit seqs nas,1
bade enjahhhhh ðÿ ª,0
be chou,1
dod monaco minimum nelعab hek rabhan w difeعna ktir awe la darajet shato 3 marrat عal goal,2
ktir habbet eno tnaynetna hattin sol major,2
woww ktir حelo,2
hahahahah chou bakrah bass ysir heik ءachya,0
hahaha souءal maعale el wazir houwwe souءal kel el moushehidin wel moutebiعin hassayna chi naءis,1
ma fi ktir hawa ðÿ,0
seعden temo ad mgharit jeita w mankhouro mtl kweع arayya,0
hayda عazeb,0
/ / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / /,1
chou raءykoun l joker houwe ylaعbkoun hahaعhahaعhaع,2
eh cava khassatan li rayih dahye bi van ktir عadiyye,1
hayda tayar lnaser wil حak ءalah yeحmikon w yeحme sit lkel,2
ktir awe hal video,2
yeعne mich edra eskout chou hal edmen عa mousalsal عecheknisaء ma beءdar ءaffeee wala episode,2
ana ktir habaytik la anik lazize aal aleb,2
Birt Bl Bel DA CALIIHFTH THEBABINH (Z),1
(l) ; :::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::,1
Whowe we w we we en nezle tea pirut en el ja el el el QYum la daddne,1
enta rejel ktir mahdum bchaklak wحaraketak,2
عadz عmelo baعd chi machrouع baleyã,0
awlak hek enta hamdella sar عenna raءis,2
shu bsewilik akel,1
lol soءal ktir tefeh,0
kellak aala baadak helo,2
Ktir a waitia end end bl version paste p,1
(a) For example (a),1
hllء bi waءfouwoun mnl cherke,1
chou houwehhhh li ken laح yejehhh haahahha p,2
heheh eh shaklk bthb el waعye bakir p looool hope nharak ykun helo mwaaah 347450117181276160,2
aحla chi waءta ytalet telephone chou mnonbosit p,0
bayye ktir mعassab ma bede choufo hlء,0
haha hayda siret kil bnt wen ma raحit fa akid badak tesmaع fih p,1
hessa hale chi ktir awe,2
allah la ywafeءon kif عam biءatloulna l jech lebneni aslan eza keno sena aw chiعa aw chou manon عalam w عendon ahel,0
Crystal.,1
